SEL SHELLSEL cid   182544 id   15 ele DKT_CST  nodes  28209 28268 28269
SEL SHELLSEL cid   182545 id   15 ele DKT_CST  nodes  28209 28269 28210
SEL SHELLSEL cid   182546 id   15 ele DKT_CST  nodes  28596 28147 28148
SEL SHELLSEL cid   182547 id   15 ele DKT_CST  nodes  28596 28148 28595
SEL SHELLSEL cid   182548 id   15 ele DKT_CST  nodes  28148 28207 28208
SEL SHELLSEL cid   182549 id   15 ele DKT_CST  nodes  28148 28208 28149
SEL SHELLSEL cid   182550 id   15 ele DKT_CST  nodes  28219 28278 28279
SEL SHELLSEL cid   182551 id   15 ele DKT_CST  nodes  28219 28279 28220
SEL SHELLSEL cid   182552 id   15 ele DKT_CST  nodes  28594 28149 28150
SEL SHELLSEL cid   182553 id   15 ele DKT_CST  nodes  28594 28150 28593
SEL SHELLSEL cid   182554 id   15 ele DKT_CST  nodes  28150 28209 28210
SEL SHELLSEL cid   182555 id   15 ele DKT_CST  nodes  28150 28210 28151
SEL SHELLSEL cid   182556 id   15 ele DKT_CST  nodes  28151 28210 28211
SEL SHELLSEL cid   182557 id   15 ele DKT_CST  nodes  28151 28211 28152
SEL SHELLSEL cid   182558 id   15 ele DKT_CST  nodes  28152 28211 28212
SEL SHELLSEL cid   182559 id   15 ele DKT_CST  nodes  28152 28212 28153
SEL SHELLSEL cid   182560 id   15 ele DKT_CST  nodes  28153 28212 28213
SEL SHELLSEL cid   182561 id   15 ele DKT_CST  nodes  28153 28213 28154
SEL SHELLSEL cid   182562 id   15 ele DKT_CST  nodes  28154 28213 28214
SEL SHELLSEL cid   182563 id   15 ele DKT_CST  nodes  28154 28214 28155
SEL SHELLSEL cid   182564 id   15 ele DKT_CST  nodes  28155 28214 28215
SEL SHELLSEL cid   182565 id   15 ele DKT_CST  nodes  28155 28215 28156
SEL SHELLSEL cid   182566 id   15 ele DKT_CST  nodes  28156 28215 28216
SEL SHELLSEL cid   182567 id   15 ele DKT_CST  nodes  28156 28216 28157
SEL SHELLSEL cid   182568 id   15 ele DKT_CST  nodes  28157 28216 28217
SEL SHELLSEL cid   182569 id   15 ele DKT_CST  nodes  28157 28217 28158
SEL SHELLSEL cid   182570 id   15 ele DKT_CST  nodes  28222 28281 28282
SEL SHELLSEL cid   182571 id   15 ele DKT_CST  nodes  28222 28282 28223
SEL SHELLSEL cid   182572 id   15 ele DKT_CST  nodes  28585 28158 28159
SEL SHELLSEL cid   182573 id   15 ele DKT_CST  nodes  28585 28159 28584
SEL SHELLSEL cid   182574 id   15 ele DKT_CST  nodes  28223 28282 28283
SEL SHELLSEL cid   182575 id   15 ele DKT_CST  nodes  28223 28283 28224
