SEL BEAMSEL  cid   2019 id   12 nodes  7265 8049
SEL BEAMSEL  cid   2020 id   12 nodes  8837 7526
SEL BEAMSEL  cid   2021 id   12 nodes  10018 10218
SEL BEAMSEL  cid   2022 id   12 nodes  7221 9906
SEL BEAMSEL  cid   2023 id   12 nodes  8103 7404
SEL BEAMSEL  cid   2024 id   12 nodes  7906 7565
SEL BEAMSEL  cid   2025 id   12 nodes  7149 9132
SEL BEAMSEL  cid   2026 id   12 nodes  9856 7172
SEL BEAMSEL  cid   2027 id   12 nodes  7646 8381
SEL BEAMSEL  cid   2028 id   12 nodes  7307 8884
SEL BEAMSEL  cid   2029 id   12 nodes  8884 10324
SEL BEAMSEL  cid   2030 id   12 nodes  10324 8160
SEL BEAMSEL  cid   2031 id   12 nodes  8194 9144
SEL BEAMSEL  cid   2032 id   12 nodes  9144 8837
SEL BEAMSEL  cid   2033 id   12 nodes  8837 10218
SEL BEAMSEL  cid   2034 id   12 nodes  10218 8302
SEL BEAMSEL  cid   2035 id   12 nodes  9122 7936
SEL BEAMSEL  cid   2036 id   12 nodes  7936 9516
SEL BEAMSEL  cid   2037 id   12 nodes  7686 8790
SEL BEAMSEL  cid   2038 id   12 nodes  7256 9957
SEL BEAMSEL  cid   2039 id   12 nodes  8981 8622
SEL BEAMSEL  cid   2040 id   12 nodes  9462 10341
SEL BEAMSEL  cid   2041 id   12 nodes  10341 8490
SEL BEAMSEL  cid   2042 id   12 nodes  9702 9453
SEL BEAMSEL  cid   2043 id   12 nodes  9406 9070
SEL BEAMSEL  cid   2044 id   12 nodes  9070 10085
SEL BEAMSEL  cid   2045 id   12 nodes  10085 8017
SEL BEAMSEL  cid   2046 id   12 nodes  7238 9879
SEL BEAMSEL  cid   2047 id   12 nodes  9780 7777
SEL BEAMSEL  cid   2048 id   12 nodes  7777 8463
SEL BEAMSEL  cid   2049 id   12 nodes  7304 7265
SEL BEAMSEL  cid   2050 id   12 nodes  8049 7304
SEL BEAMSEL  cid   2051 id   12 nodes  7728 7228
SEL BEAMSEL  cid   2052 id   12 nodes  7228 8981
SEL BEAMSEL  cid   2053 id   12 nodes  8381 10135
SEL BEAMSEL  cid   2054 id   12 nodes  10135 9991
SEL BEAMSEL  cid   2055 id   12 nodes  8194 7206
SEL BEAMSEL  cid   2056 id   12 nodes  9648 7291
SEL BEAMSEL  cid   2057 id   12 nodes  7291 10041
SEL BEAMSEL  cid   2058 id   12 nodes  7771 8194
SEL BEAMSEL  cid   2059 id   12 nodes  8784 9516
SEL BEAMSEL  cid   2060 id   12 nodes  9135 9002
SEL BEAMSEL  cid   2061 id   12 nodes  9856 9132
SEL BEAMSEL  cid   2062 id   12 nodes  9132 8103
SEL BEAMSEL  cid   2063 id   12 nodes  9957 9913
SEL BEAMSEL  cid   2064 id   12 nodes  9913 9135
SEL BEAMSEL  cid   2065 id   12 nodes  7229 9406
SEL BEAMSEL  cid   2066 id   12 nodes  7502 8256
SEL BEAMSEL  cid   2067 id   12 nodes  8256 9582
SEL BEAMSEL  cid   2068 id   12 nodes  7906 10008
SEL BEAMSEL  cid   2069 id   12 nodes  8673 7728
SEL BEAMSEL  cid   2070 id   12 nodes  8420 8551
SEL BEAMSEL  cid   2071 id   12 nodes  8551 7515
SEL BEAMSEL  cid   2072 id   12 nodes  8017 7238
SEL BEAMSEL  cid   2073 id   12 nodes  7954 8244
SEL BEAMSEL  cid   2074 id   12 nodes  8244 7246
SEL BEAMSEL  cid   2075 id   12 nodes  7246 7229
SEL BEAMSEL  cid   2076 id   12 nodes  8490 9259
SEL BEAMSEL  cid   2077 id   12 nodes  8923 7840
SEL BEAMSEL  cid   2078 id   12 nodes  7840 7659
SEL BEAMSEL  cid   2079 id   12 nodes  9235 8931
SEL BEAMSEL  cid   2080 id   12 nodes  9913 7397
SEL BEAMSEL  cid   2081 id   12 nodes  9351 9135
SEL BEAMSEL  cid   2082 id   12 nodes  7593 8617
SEL BEAMSEL  cid   2083 id   12 nodes  8757 10274
SEL BEAMSEL  cid   2084 id   12 nodes  10274 7593
SEL BEAMSEL  cid   2085 id   12 nodes  8617 8849
SEL BEAMSEL  cid   2086 id   12 nodes  8849 9307
SEL BEAMSEL  cid   2087 id   12 nodes  9307 10111
SEL BEAMSEL  cid   2088 id   12 nodes  9438 7822
SEL BEAMSEL  cid   2089 id   12 nodes  7822 8938
SEL BEAMSEL  cid   2090 id   12 nodes  7228 7214
SEL BEAMSEL  cid   2091 id   12 nodes  10120 8981
